verhard,afstroming,2004,12,1,-58316.477700
verhard,afstroming,2005,1,1,-44559.145800
verhard,afstroming,2005,2,1,-77674.139400
verhard,afstroming,2005,3,1,-45654.862500
verhard,afstroming,2005,4,1,-62821.090800
verhard,afstroming,2005,5,1,-9374.465100
verhard,afstroming,2005,6,1,-50524.714500
verhard,afstroming,2005,7,1,-126250.913100
verhard,afstroming,2005,8,1,-67812.689100
verhard,afstroming,2005,9,1,-46994.071800
verhard,afstroming,2005,10,1,-65256.016800
verhard,afstroming,2005,11,1,-143417.141400
verhard,afstroming,2005,12,1,-71465.078100
verhard,afstroming,2006,1,1,-18383.691300
verhard,afstroming,2006,2,1,-59533.940700
verhard,afstroming,2006,3,1,-80839.543200
verhard,afstroming,2006,4,1,-21792.587700
verhard,afstroming,2006,5,1,-61968.866700
verhard,afstroming,2006,6,1,-17287.974600
verhard,afstroming,2006,7,1,-27392.917500
verhard,afstroming,2006,8,1,-300835.107300
verhard,afstroming,2006,9,1,-7183.031700
verhard,afstroming,2006,10,1,-84857.171100
verhard,afstroming,2006,11,1,-94353.382500
verhard,afstroming,2006,12,1,-103119.116100
verhard,afstroming,2007,1,1,-140008.245000
verhard,afstroming,2007,2,1,-81691.767300
verhard,afstroming,2007,3,1,-91796.710200
verhard,afstroming,2007,4,1,0.000000
verhard,afstroming,2007,5,1,-112006.596000
verhard,afstroming,2007,6,1,-127590.122400
verhard,afstroming,2007,7,1,-120650.583300
verhard,afstroming,2007,8,1,-13879.078200
verhard,afstroming,2007,9,1,-53324.879400
verhard,afstroming,2007,10,1,-5600.329800
verhard,afstroming,2007,11,1,-82178.752500
verhard,afstroming,2007,12,1,-86561.619300
verhard,afstroming,2008,1,1,-111154.371900
verhard,afstroming,2008,2,1,-32749.754700
verhard,afstroming,2008,3,1,-102266.892000
verhard,afstroming,2008,4,1,-15827.019000
verhard,afstroming,2008,5,1,-38228.338200
verhard,afstroming,2008,6,1,0.000000
verhard,afstroming,2008,7,1,-137208.080100
verhard,afstroming,2008,8,1,-63429.822300
verhard,afstroming,2008,9,1,-90944.486100
verhard,afstroming,2008,10,1,-104945.310600
verhard,afstroming,2008,11,1,-87413.843400
verhard,afstroming,2008,12,1,-47846.295900
verhard,afstroming,2009,1,1,-60629.657400
verhard,afstroming,2009,2,1,-51742.177500
verhard,afstroming,2009,3,1,-54420.596100
verhard,afstroming,2009,4,1,-8157.002100
verhard,afstroming,2009,5,1,-56125.044300
verhard,afstroming,2009,6,1,-23984.021100
verhard,afstroming,2009,7,1,-31654.038000
verhard,afstroming,2009,8,1,-18261.945000
verhard,afstroming,2009,9,1,-42489.458700
verhard,afstroming,2009,10,1,-73169.526300
verhard,afstroming,2009,11,1,-152061.128700
verhard,afstroming,2009,12,1,-99831.966000
verhard,afstroming,2010,1,1,-55638.059100
verhard,afstroming,2010,2,1,-97518.786300
verhard,afstroming,2010,3,1,-64890.777900
verhard,afstroming,2010,4,1,-20696.871000
verhard,afstroming,2010,5,1,-65621.255700
verhard,afstroming,2010,6,1,-15583.526400
verhard,afstroming,2010,7,1,0.000000
verhard,afstroming,2010,8,1,0.000000
verhard,drainage,1996,1,1,-8887.479900
verhard,drainage,1996,2,1,-10591.928100
verhard,drainage,1996,3,1,-11322.405900
verhard,drainage,1996,4,1,-10957.167000
verhard,drainage,1996,5,1,-11322.405900
verhard,drainage,1996,6,1,-10957.167000
verhard,drainage,1996,7,1,-11322.405900
verhard,drainage,1996,8,1,-11322.405900
verhard,drainage,1996,9,1,-10957.167000
verhard,drainage,1996,10,1,-11322.405900
verhard,drainage,1996,11,1,-10957.167000
verhard,drainage,1996,12,1,-11322.405900
verhard,drainage,1997,1,1,-11322.405900
verhard,drainage,1997,2,1,-10226.689200
verhard,drainage,1997,3,1,-11322.405900
verhard,drainage,1997,4,1,-10957.167000
verhard,drainage,1997,5,1,-11322.405900
verhard,drainage,1997,6,1,-10957.167000
verhard,drainage,1997,7,1,-11322.405900
verhard,drainage,1997,8,1,-11322.405900
verhard,drainage,1997,9,1,-10957.167000
verhard,drainage,1997,10,1,-11322.405900
verhard,drainage,1997,11,1,-10957.167000
verhard,drainage,1997,12,1,-11322.405900
verhard,drainage,1998,1,1,-11322.405900
verhard,drainage,1998,2,1,-10226.689200
verhard,drainage,1998,3,1,-11322.405900
verhard,drainage,1998,4,1,-10957.167000
verhard,drainage,1998,5,1,-11322.405900
verhard,drainage,1998,6,1,-10957.167000
verhard,drainage,1998,7,1,-11322.405900
verhard,drainage,1998,8,1,-11322.405900
verhard,drainage,1998,9,1,-10957.167000
verhard,drainage,1998,10,1,-11322.405900
verhard,drainage,1998,11,1,-10957.167000
verhard,drainage,1998,12,1,-11322.405900
verhard,drainage,1999,1,1,-11322.405900
verhard,drainage,1999,2,1,-10226.689200
verhard,drainage,1999,3,1,-11322.405900
verhard,drainage,1999,4,1,-10957.167000
verhard,drainage,1999,5,1,-11322.405900
verhard,drainage,1999,6,1,-10957.167000
verhard,drainage,1999,7,1,-11322.405900
verhard,drainage,1999,8,1,-11322.405900
verhard,drainage,1999,9,1,-10957.167000
verhard,drainage,1999,10,1,-11322.405900
verhard,drainage,1999,11,1,-10957.167000
verhard,drainage,1999,12,1,-11322.405900
verhard,drainage,2000,1,1,-11322.405900
verhard,drainage,2000,2,1,-10591.928100
verhard,drainage,2000,3,1,-11322.405900
verhard,drainage,2000,4,1,-10957.167000
verhard,drainage,2000,5,1,-11322.405900
verhard,drainage,2000,6,1,-10957.167000
verhard,drainage,2000,7,1,-11322.405900
verhard,drainage,2000,8,1,-11322.405900
verhard,drainage,2000,9,1,-10957.167000
verhard,drainage,2000,10,1,-11322.405900
verhard,drainage,2000,11,1,-10957.167000
verhard,drainage,2000,12,1,-11322.405900
verhard,drainage,2001,1,1,-11322.405900
verhard,drainage,2001,2,1,-10226.689200
verhard,drainage,2001,3,1,-11322.405900
verhard,drainage,2001,4,1,-10957.167000
verhard,drainage,2001,5,1,-11322.405900
verhard,drainage,2001,6,1,-10957.167000
verhard,drainage,2001,7,1,-11322.405900
verhard,drainage,2001,8,1,-11322.405900
verhard,drainage,2001,9,1,-10957.167000
verhard,drainage,2001,10,1,-11322.405900
verhard,drainage,2001,11,1,-10957.167000
verhard,drainage,2001,12,1,-11322.405900
verhard,drainage,2002,1,1,-11322.405900
verhard,drainage,2002,2,1,-10226.689200
verhard,drainage,2002,3,1,-11322.405900
verhard,drainage,2002,4,1,-10957.167000
verhard,drainage,2002,5,1,-11322.405900
verhard,drainage,2002,6,1,-10957.167000
verhard,drainage,2002,7,1,-11322.405900
verhard,drainage,2002,8,1,-11322.405900
verhard,drainage,2002,9,1,-10957.167000
verhard,drainage,2002,10,1,-11322.405900
verhard,drainage,2002,11,1,-10957.167000
verhard,drainage,2002,12,1,-11322.405900
verhard,drainage,2003,1,1,-11322.405900
verhard,drainage,2003,2,1,-10226.689200
verhard,drainage,2003,3,1,-11322.405900
verhard,drainage,2003,4,1,-10957.167000
verhard,drainage,2003,5,1,-11322.405900
verhard,drainage,2003,6,1,-10957.167000
verhard,drainage,2003,7,1,-11322.405900
verhard,drainage,2003,8,1,-11322.405900
verhard,drainage,2003,9,1,-10957.167000
verhard,drainage,2003,10,1,-11322.405900
verhard,drainage,2003,11,1,-10957.167000
verhard,drainage,2003,12,1,-11322.405900
verhard,drainage,2004,1,1,-11322.405900
verhard,drainage,2004,2,1,-10591.928100
verhard,drainage,2004,3,1,-11322.405900
verhard,drainage,2004,4,1,-10957.167000
verhard,drainage,2004,5,1,-11322.405900
verhard,drainage,2004,6,1,-10957.167000
verhard,drainage,2004,7,1,-11322.405900
verhard,drainage,2004,8,1,-11322.405900
verhard,drainage,2004,9,1,-10957.167000
verhard,drainage,2004,10,1,-11322.405900
verhard,drainage,2004,11,1,-10957.167000
verhard,drainage,2004,12,1,-11322.405900
verhard,drainage,2005,1,1,-11322.405900
verhard,drainage,2005,2,1,-10226.689200
verhard,drainage,2005,3,1,-11322.405900
verhard,drainage,2005,4,1,-10957.167000
verhard,drainage,2005,5,1,-11322.405900
verhard,drainage,2005,6,1,-10957.167000
verhard,drainage,2005,7,1,-11322.405900
verhard,drainage,2005,8,1,-11322.405900
verhard,drainage,2005,9,1,-10957.167000
verhard,drainage,2005,10,1,-11322.405900
verhard,drainage,2005,11,1,-10957.167000
verhard,drainage,2005,12,1,-11322.405900
verhard,drainage,2006,1,1,-11322.405900
verhard,drainage,2006,2,1,-10226.689200
verhard,drainage,2006,3,1,-11322.405900
verhard,drainage,2006,4,1,-10957.167000
verhard,drainage,2006,5,1,-11322.405900
verhard,drainage,2006,6,1,-10957.167000
verhard,drainage,2006,7,1,-11322.405900
verhard,drainage,2006,8,1,-11322.405900
verhard,drainage,2006,9,1,-10957.167000
verhard,drainage,2006,10,1,-11322.405900
verhard,drainage,2006,11,1,-10957.167000
verhard,drainage,2006,12,1,-11322.405900
verhard,drainage,2007,1,1,-11322.405900
verhard,drainage,2007,2,1,-10226.689200
verhard,drainage,2007,3,1,-11322.405900
verhard,drainage,2007,4,1,-10957.167000
verhard,drainage,2007,5,1,-11322.405900
verhard,drainage,2007,6,1,-10957.167000
verhard,drainage,2007,7,1,-11322.405900
verhard,drainage,2007,8,1,-11322.405900
verhard,drainage,2007,9,1,-10957.167000
verhard,drainage,2007,10,1,-11322.405900
verhard,drainage,2007,11,1,-10957.167000
verhard,drainage,2007,12,1,-11322.405900
verhard,drainage,2008,1,1,-11322.405900
verhard,drainage,2008,2,1,-10591.928100
verhard,drainage,2008,3,1,-11322.405900
verhard,drainage,2008,4,1,-10957.167000
verhard,drainage,2008,5,1,-11322.405900
verhard,drainage,2008,6,1,-10957.167000
verhard,drainage,2008,7,1,-11322.405900
verhard,drainage,2008,8,1,-11322.405900
verhard,drainage,2008,9,1,-10957.167000
verhard,drainage,2008,10,1,-11322.405900
verhard,drainage,2008,11,1,-10957.167000
verhard,drainage,2008,12,1,-11322.405900
verhard,drainage,2009,1,1,-11322.405900
verhard,drainage,2009,2,1,-10226.689200
verhard,drainage,2009,3,1,-11322.405900
verhard,drainage,2009,4,1,-10957.167000
verhard,drainage,2009,5,1,-11322.405900
verhard,drainage,2009,6,1,-10957.167000
verhard,drainage,2009,7,1,-11322.405900
verhard,drainage,2009,8,1,-11322.405900
verhard,drainage,2009,9,1,-10957.167000
verhard,drainage,2009,10,1,-11322.405900
verhard,drainage,2009,11,1,-10957.167000
verhard,drainage,2009,12,1,-11322.405900
verhard,drainage,2010,1,1,-11322.405900
verhard,drainage,2010,2,1,-10226.689200
verhard,drainage,2010,3,1,-11322.405900
verhard,drainage,2010,4,1,-10957.167000
verhard,drainage,2010,5,1,-11322.405900
verhard,drainage,2010,6,1,-10957.167000
verhard,drainage,2010,7,1,-11322.405900
verhard,drainage,2010,8,1,-11322.405900
verhard,drainage,2010,9,1,-10957.167000
verhard,drainage,2010,10,1,-11322.405900
verhard,drainage,2010,11,1,-10957.167000
verhard,drainage,2010,12,1,-11322.405900
verhard,drainage,2011,1,1,-365.238900
verhard,intrek,1996,1,1,0.000000
verhard,intrek,1996,2,1,0.000000
verhard,intrek,1996,3,1,0.000000
verhard,intrek,1996,4,1,0.000000
verhard,intrek,1996,5,1,0.000000
verhard,intrek,1996,6,1,0.000000
verhard,intrek,1996,7,1,0.000000
verhard,intrek,1996,8,1,0.000000
verhard,intrek,1996,9,1,0.000000
verhard,intrek,1996,10,1,0.000000
verhard,intrek,1996,11,1,0.000000
verhard,intrek,1996,12,1,0.000000
verhard,intrek,1997,1,1,0.000000
verhard,intrek,1997,2,1,0.000000
verhard,intrek,1997,3,1,0.000000
verhard,intrek,1997,4,1,0.000000
verhard,intrek,1997,5,1,0.000000
verhard,intrek,1997,6,1,0.000000
verhard,intrek,1997,7,1,0.000000
verhard,intrek,1997,8,1,0.000000
verhard,intrek,1997,9,1,0.000000
verhard,intrek,1997,10,1,0.000000
verhard,intrek,1997,11,1,0.000000
verhard,intrek,1997,12,1,0.000000
verhard,intrek,1998,1,1,0.000000
verhard,intrek,1998,2,1,0.000000
verhard,intrek,1998,3,1,0.000000
verhard,intrek,1998,4,1,0.000000
verhard,intrek,1998,5,1,0.000000
verhard,intrek,1998,6,1,0.000000
verhard,intrek,1998,7,1,0.000000
verhard,intrek,1998,8,1,0.000000
verhard,intrek,1998,9,1,0.000000
verhard,intrek,1998,10,1,0.000000
verhard,intrek,1998,11,1,0.000000
verhard,intrek,1998,12,1,0.000000
verhard,intrek,1999,1,1,0.000000
verhard,intrek,1999,2,1,0.000000
verhard,intrek,1999,3,1,0.000000
verhard,intrek,1999,4,1,0.000000
verhard,intrek,1999,5,1,0.000000
verhard,intrek,1999,6,1,0.000000
verhard,intrek,1999,7,1,0.000000
verhard,intrek,1999,8,1,0.000000
verhard,intrek,1999,9,1,0.000000
verhard,intrek,1999,10,1,0.000000
verhard,intrek,1999,11,1,0.000000
verhard,intrek,1999,12,1,0.000000
verhard,intrek,2000,1,1,0.000000
verhard,intrek,2000,2,1,0.000000
verhard,intrek,2000,3,1,0.000000
verhard,intrek,2000,4,1,0.000000
verhard,intrek,2000,5,1,0.000000
verhard,intrek,2000,6,1,0.000000
verhard,intrek,2000,7,1,0.000000
verhard,intrek,2000,8,1,0.000000
verhard,intrek,2000,9,1,0.000000
verhard,intrek,2000,10,1,0.000000
verhard,intrek,2000,11,1,0.000000
verhard,intrek,2000,12,1,0.000000
verhard,intrek,2001,1,1,0.000000
verhard,intrek,2001,2,1,0.000000
verhard,intrek,2001,3,1,0.000000
verhard,intrek,2001,4,1,0.000000
verhard,intrek,2001,5,1,0.000000
verhard,intrek,2001,6,1,0.000000
verhard,intrek,2001,7,1,0.000000
verhard,intrek,2001,8,1,0.000000
verhard,intrek,2001,9,1,0.000000
verhard,intrek,2001,10,1,0.000000
verhard,intrek,2001,11,1,0.000000
verhard,intrek,2001,12,1,0.000000
verhard,intrek,2002,1,1,0.000000
verhard,intrek,2002,2,1,0.000000
verhard,intrek,2002,3,1,0.000000
verhard,intrek,2002,4,1,0.000000
verhard,intrek,2002,5,1,0.000000
verhard,intrek,2002,6,1,0.000000
verhard,intrek,2002,7,1,0.000000
verhard,intrek,2002,8,1,0.000000
verhard,intrek,2002,9,1,0.000000
verhard,intrek,2002,10,1,0.000000
verhard,intrek,2002,11,1,0.000000
verhard,intrek,2002,12,1,0.000000
verhard,intrek,2003,1,1,0.000000
verhard,intrek,2003,2,1,0.000000
verhard,intrek,2003,3,1,0.000000
verhard,intrek,2003,4,1,0.000000
verhard,intrek,2003,5,1,0.000000
verhard,intrek,2003,6,1,0.000000
verhard,intrek,2003,7,1,0.000000
verhard,intrek,2003,8,1,0.000000
verhard,intrek,2003,9,1,0.000000
verhard,intrek,2003,10,1,0.000000
verhard,intrek,2003,11,1,0.000000
verhard,intrek,2003,12,1,0.000000
verhard,intrek,2004,1,1,0.000000
verhard,intrek,2004,2,1,0.000000
verhard,intrek,2004,3,1,0.000000
verhard,intrek,2004,4,1,0.000000
verhard,intrek,2004,5,1,0.000000
verhard,intrek,2004,6,1,0.000000
verhard,intrek,2004,7,1,0.000000
verhard,intrek,2004,8,1,0.000000
verhard,intrek,2004,9,1,0.000000
verhard,intrek,2004,10,1,0.000000
verhard,intrek,2004,11,1,0.000000
verhard,intrek,2004,12,1,0.000000
verhard,intrek,2005,1,1,0.000000
verhard,intrek,2005,2,1,0.000000
verhard,intrek,2005,3,1,0.000000
verhard,intrek,2005,4,1,0.000000
verhard,intrek,2005,5,1,0.000000
verhard,intrek,2005,6,1,0.000000
verhard,intrek,2005,7,1,0.000000
verhard,intrek,2005,8,1,0.000000
verhard,intrek,2005,9,1,0.000000
verhard,intrek,2005,10,1,0.000000
verhard,intrek,2005,11,1,0.000000
verhard,intrek,2005,12,1,0.000000
verhard,intrek,2006,1,1,0.000000
verhard,intrek,2006,2,1,0.000000
verhard,intrek,2006,3,1,0.000000
verhard,intrek,2006,4,1,0.000000
verhard,intrek,2006,5,1,0.000000
verhard,intrek,2006,6,1,0.000000
verhard,intrek,2006,7,1,0.000000
verhard,intrek,2006,8,1,0.000000
verhard,intrek,2006,9,1,0.000000
verhard,intrek,2006,10,1,0.000000
verhard,intrek,2006,11,1,0.000000
verhard,intrek,2006,12,1,0.000000
verhard,intrek,2007,1,1,0.000000
verhard,intrek,2007,2,1,0.000000
verhard,intrek,2007,3,1,0.000000
verhard,intrek,2007,4,1,0.000000
verhard,intrek,2007,5,1,0.000000
verhard,intrek,2007,6,1,0.000000
verhard,intrek,2007,7,1,0.000000
verhard,intrek,2007,8,1,0.000000
verhard,intrek,2007,9,1,0.000000
verhard,intrek,2007,10,1,0.000000
verhard,intrek,2007,11,1,0.000000
verhard,intrek,2007,12,1,0.000000
verhard,intrek,2008,1,1,0.000000
verhard,intrek,2008,2,1,0.000000
verhard,intrek,2008,3,1,0.000000
verhard,intrek,2008,4,1,0.000000
verhard,intrek,2008,5,1,0.000000
verhard,intrek,2008,6,1,0.000000
verhard,intrek,2008,7,1,0.000000
verhard,intrek,2008,8,1,0.000000
verhard,intrek,2008,9,1,0.000000
verhard,intrek,2008,10,1,0.000000
verhard,intrek,2008,11,1,0.000000
verhard,intrek,2008,12,1,0.000000
verhard,intrek,2009,1,1,0.000000
verhard,intrek,2009,2,1,0.000000
verhard,intrek,2009,3,1,0.000000
verhard,intrek,2009,4,1,0.000000
verhard,intrek,2009,5,1,0.000000
verhard,intrek,2009,6,1,0.000000
verhard,intrek,2009,7,1,0.000000
verhard,intrek,2009,8,1,0.000000
verhard,intrek,2009,9,1,0.000000
verhard,intrek,2009,10,1,0.000000
verhard,intrek,2009,11,1,0.000000
verhard,intrek,2009,12,1,0.000000
verhard,intrek,2010,1,1,0.000000
verhard,intrek,2010,2,1,0.000000
verhard,intrek,2010,3,1,0.000000
verhard,intrek,2010,4,1,0.000000
verhard,intrek,2010,5,1,0.000000
verhard,intrek,2010,6,1,0.000000
verhard,intrek,2010,7,1,0.000000
verhard,intrek,2010,8,1,0.000000
verhard,intrek,2010,9,1,0.000000
verhard,intrek,2010,10,1,0.000000
verhard,intrek,2010,11,1,0.000000
verhard,intrek,2010,12,1,0.000000
verhard,intrek,2011,1,1,0.000000
verhard,kwel,1996,1,1,11322.405900
verhard,kwel,1996,2,1,10591.928100
verhard,kwel,1996,3,1,11322.405900
verhard,kwel,1996,4,1,10957.167000
verhard,kwel,1996,5,1,11322.405900
verhard,kwel,1996,6,1,10957.167000
verhard,kwel,1996,7,1,11322.405900
verhard,kwel,1996,8,1,11322.405900
verhard,kwel,1996,9,1,10957.167000
verhard,kwel,1996,10,1,11322.405900
verhard,kwel,1996,11,1,10957.167000
verhard,kwel,1996,12,1,11322.405900
verhard,kwel,1997,1,1,11322.405900
verhard,kwel,1997,2,1,10226.689200
verhard,kwel,1997,3,1,11322.405900
verhard,kwel,1997,4,1,10957.167000
verhard,kwel,1997,5,1,11322.405900
verhard,kwel,1997,6,1,10957.167000
verhard,kwel,1997,7,1,11322.405900
verhard,kwel,1997,8,1,11322.405900
verhard,kwel,1997,9,1,10957.167000
verhard,kwel,1997,10,1,11322.405900
verhard,kwel,1997,11,1,10957.167000
verhard,kwel,1997,12,1,11322.405900
verhard,kwel,1998,1,1,11322.405900
verhard,kwel,1998,2,1,10226.689200
verhard,kwel,1998,3,1,11322.405900
verhard,kwel,1998,4,1,10957.167000
verhard,kwel,1998,5,1,11322.405900
verhard,kwel,1998,6,1,10957.167000
verhard,kwel,1998,7,1,11322.405900
verhard,kwel,1998,8,1,11322.405900
verhard,kwel,1998,9,1,10957.167000
verhard,kwel,1998,10,1,11322.405900
verhard,kwel,1998,11,1,10957.167000
verhard,kwel,1998,12,1,11322.405900
verhard,kwel,1999,1,1,11322.405900
verhard,kwel,1999,2,1,10226.689200
verhard,kwel,1999,3,1,11322.405900
verhard,kwel,1999,4,1,10957.167000
verhard,kwel,1999,5,1,11322.405900
verhard,kwel,1999,6,1,10957.167000
verhard,kwel,1999,7,1,11322.405900
verhard,kwel,1999,8,1,11322.405900
verhard,kwel,1999,9,1,10957.167000
verhard,kwel,1999,10,1,11322.405900
verhard,kwel,1999,11,1,10957.167000
verhard,kwel,1999,12,1,11322.405900
verhard,kwel,2000,1,1,11322.405900
verhard,kwel,2000,2,1,10591.928100
verhard,kwel,2000,3,1,11322.405900
verhard,kwel,2000,4,1,10957.167000
verhard,kwel,2000,5,1,11322.405900
verhard,kwel,2000,6,1,10957.167000
verhard,kwel,2000,7,1,11322.405900
verhard,kwel,2000,8,1,11322.405900
verhard,kwel,2000,9,1,10957.167000
verhard,kwel,2000,10,1,11322.405900
verhard,kwel,2000,11,1,10957.167000
verhard,kwel,2000,12,1,11322.405900
verhard,kwel,2001,1,1,11322.405900
verhard,kwel,2001,2,1,10226.689200
verhard,kwel,2001,3,1,11322.405900
verhard,kwel,2001,4,1,10957.167000
verhard,kwel,2001,5,1,11322.405900
verhard,kwel,2001,6,1,10957.167000
verhard,kwel,2001,7,1,11322.405900
verhard,kwel,2001,8,1,11322.405900
verhard,kwel,2001,9,1,10957.167000
verhard,kwel,2001,10,1,11322.405900
verhard,kwel,2001,11,1,10957.167000
verhard,kwel,2001,12,1,11322.405900
verhard,kwel,2002,1,1,11322.405900
verhard,kwel,2002,2,1,10226.689200
verhard,kwel,2002,3,1,11322.405900
verhard,kwel,2002,4,1,10957.167000
verhard,kwel,2002,5,1,11322.405900
verhard,kwel,2002,6,1,10957.167000
verhard,kwel,2002,7,1,11322.405900
verhard,kwel,2002,8,1,11322.405900
verhard,kwel,2002,9,1,10957.167000
verhard,kwel,2002,10,1,11322.405900
verhard,kwel,2002,11,1,10957.167000
verhard,kwel,2002,12,1,11322.405900
verhard,kwel,2003,1,1,11322.405900
verhard,kwel,2003,2,1,10226.689200
verhard,kwel,2003,3,1,11322.405900
verhard,kwel,2003,4,1,10957.167000
verhard,kwel,2003,5,1,11322.405900
verhard,kwel,2003,6,1,10957.167000
verhard,kwel,2003,7,1,11322.405900
verhard,kwel,2003,8,1,11322.405900
verhard,kwel,2003,9,1,10957.167000
verhard,kwel,2003,10,1,11322.405900
verhard,kwel,2003,11,1,10957.167000
verhard,kwel,2003,12,1,11322.405900
verhard,kwel,2004,1,1,11322.405900
verhard,kwel,2004,2,1,10591.928100
verhard,kwel,2004,3,1,11322.405900
verhard,kwel,2004,4,1,10957.167000
verhard,kwel,2004,5,1,11322.405900
verhard,kwel,2004,6,1,10957.167000
verhard,kwel,2004,7,1,11322.405900
verhard,kwel,2004,8,1,11322.405900
verhard,kwel,2004,9,1,10957.167000
verhard,kwel,2004,10,1,11322.405900
verhard,kwel,2004,11,1,10957.167000
verhard,kwel,2004,12,1,11322.405900
verhard,kwel,2005,1,1,11322.405900
verhard,kwel,2005,2,1,10226.689200
verhard,kwel,2005,3,1,11322.405900
verhard,kwel,2005,4,1,10957.167000
